Participant;Practice;Block;Trial;Condition;Time;Index;CubePosRX;CubePosRY;CubePosRZ;CubeOrRX;CubeOrRY;CubeOrRZ;CubePosVX;CubePosVY;CubePosVZ;CubeOrVX;CubeOrVY;CubeOrVZ;Score
0;true;0;0;I;11:18:30.168;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.183;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:30.185;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:30.200;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.202;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.216;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:30.218;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:30.233;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:30.234;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:30.254;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.255;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.271;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.272;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.287;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:30.289;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:30.305;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:30.306;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:30.321;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:30.330;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:30.341;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.342;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.358;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.359;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.374;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:30.376;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:30.391;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:30.392;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:30.413;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:30.415;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:30.430;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;11:18:30.431;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;11:18:30.446;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:30.448;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:30.463;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:30.464;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:30.480;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:30.481;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:30.497;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.498;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.513;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:30.514;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:30.529;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:30.531;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:30.547;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:30.548;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:30.570;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;11:18:30.571;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;11:18:30.586;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:30.588;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:30.603;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.604;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.619;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:30.621;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:30.637;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:30.638;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:30.657;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.659;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.674;0;0;0;0;0;0;0;0;0;0;0;0;0;9,56;0
0;true;0;0;I;11:18:30.675;0;0;0;0;0;0;0;0;0;0;0;0;0;9,56;0
0;true;0;0;I;11:18:30.691;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.693;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.707;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:30.709;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:30.730;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:30.732;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:30.746;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:30.748;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:30.764;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:30.765;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:30.779;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.781;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.797;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.798;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.813;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:30.814;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:30.830;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;11:18:30.831;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;11:18:30.847;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.848;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.862;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.864;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.887;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:30.888;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:30.904;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.905;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.921;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.922;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.937;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.938;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:30.953;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:30.955;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:30.974;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:30.975;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:30.991;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:30.992;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.007;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.009;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.024;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:31.026;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:31.048;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:31.050;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:31.065;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.067;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.081;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;11:18:31.083;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;11:18:31.098;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:31.100;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:31.114;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.115;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.131;0;0;0;0;0;0;0;0;0;0;0;0;0;9,34;0
0;true;0;0;I;11:18:31.132;0;0;0;0;0;0;0;0;0;0;0;0;0;9,34;0
0;true;0;0;I;11:18:31.147;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;11:18:31.149;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;11:18:31.164;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.165;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.181;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:31.182;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:31.203;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.204;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.219;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.221;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.237;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.238;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.254;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.255;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.269;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.271;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.294;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:31.296;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:31.311;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.313;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.329;0;0;0;0;0;0;0;0;0;0;0;0;0;9,6;0
0;true;0;0;I;11:18:31.331;0;0;0;0;0;0;0;0;0;0;0;0;0;9,6;0
0;true;0;0;I;11:18:31.350;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.351;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.367;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.369;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.383;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.385;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.400;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:31.401;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:31.416;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.418;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.433;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:31.434;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:31.449;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.451;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.466;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.468;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.482;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:31.483;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:31.505;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.506;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.521;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.523;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.538;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:31.539;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:31.555;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:31.556;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:31.571;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;11:18:31.573;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;11:18:31.589;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:31.590;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:31.611;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:31.612;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:31.628;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.630;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.644;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.646;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.666;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.667;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.683;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:31.684;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:31.699;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.701;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.716;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:31.718;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:31.732;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.734;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.749;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:31.751;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:31.766;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;11:18:31.767;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;11:18:31.782;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.784;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.800;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:31.801;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:31.820;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:31.822;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:31.837;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:31.839;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:31.854;0;0;0;0;0;0;0;0;0;0;0;0;0;9,6;0
0;true;0;0;I;11:18:31.856;0;0;0;0;0;0;0;0;0;0;0;0;0;9,6;0
0;true;0;0;I;11:18:31.871;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.872;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:31.887;0;0;0;0;0;0;0;0;0;0;0;0;0;9,6;0
0;true;0;0;I;11:18:31.889;0;0;0;0;0;0;0;0;0;0;0;0;0;9,6;0
0;true;0;0;I;11:18:31.904;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.905;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.930;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.931;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.946;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:31.948;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:31.962;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.964;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.985;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:31.986;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:32.002;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:32.003;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:32.019;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:32.020;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:32.035;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:32.036;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:32.051;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:32.052;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:32.069;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:32.070;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:32.084;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:32.086;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:32.102;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:32.103;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:32.117;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:32.119;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:32.142;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:32.144;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:32.159;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:32.161;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:32.175;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:32.177;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:32.192;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:32.193;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:32.208;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:32.210;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:32.225;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:32.235;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:32.247;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:32.249;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:32.264;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:32.266;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:32.281;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:32.282;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:32.301;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:32.302;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:32.318;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:32.320;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:32.335;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:32.337;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:32.352;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:32.354;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:32.368;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:32.370;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:32.386;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:32.387;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:32.402;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;11:18:32.404;0;0;0;0;0;0;0;0;0;0;0;0;0;9,37;0
0;true;0;0;I;11:18:32.418;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:32.419;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:32.434;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:32.436;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:32.455;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:32.457;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:32.472;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:32.474;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:32.488;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:32.490;0;0;0;0;0;0;0;0;0;0;0;0;0;9,41;0
0;true;0;0;I;11:18:32.505;0;0;0;0;0;0;0;0;0;0;0;0;0;9,34;0
0;true;0;0;I;11:18:32.507;0;0;0;0;0;0;0;0;0;0;0;0;0;9,34;0
0;true;0;0;I;11:18:32.522;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:32.523;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:32.538;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:32.540;0;0;0;0;0;0;0;0;0;0;0;0;0;9,45;0
0;true;0;0;I;11:18:32.562;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:32.564;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:32.579;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:32.581;0;0;0;0;0;0;0;0;0;0;0;0;0;9,49;0
0;true;0;0;I;11:18:32.596;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
0;true;0;0;I;11:18:32.597;0;0;0;0;0;0;0;0;0;0;0;0;0;9,53;0
